Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-18,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-29,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-11,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-14,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-17,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-20,2021,5,830,2.615,0.007,740.85
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-26,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-27,2021,5,830,2.615,0.061,743.75
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-30,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-08,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-16,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-22,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-25,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-28,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-01,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-03,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-09,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-10,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-13,2021,5,830,2.615,0.012,741.1
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-15,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-05-21,2021,5,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-02,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-16,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-19,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-24,2021,6,830,2.615,0.274,754.3
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-25,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-27,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-04,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-06,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-09,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-11,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-21,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-26,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-13,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-15,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-18,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-22,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-29,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-01,2021,6,830,2.615,0.066,744.0
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-03,2021,6,830,2.615,0.051,743.2
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-05,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-08,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-14,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-17,2021,6,830,2.615,0.103,745.9
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-07,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-10,2021,6,830,2.615,0.052,743.25
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-12,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-20,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-23,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-28,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-06-30,2021,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-11,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-12,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-30,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-06,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-08,2021,7,830,2.615,0.366,760.55
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-10,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-13,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-24,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-25,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-31,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-15,2021,7,830,2.615,0.62,769.5
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-19,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-21,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-23,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-26,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-29,2021,7,830,2.615,1.334,795.2
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-01,2021,7,830,2.615,0.33,756.95
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-02,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-09,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-14,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-16,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-18,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-20,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-22,2021,7,830,2.615,0.972,782.9
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-03,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-04,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-05,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-07,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-17,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-27,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-07-28,2021,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-01,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-04,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-08,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-09,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-19,2021,8,830,2.615,1.89,811.7
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-26,2021,8,830,2.615,2.083,816.95
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-29,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-02,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-07,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-10,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-11,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-13,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-15,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-16,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-30,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-03,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-17,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-22,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-24,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-25,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-27,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-28,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-12,2021,8,830,2.615,1.746,807.7
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-18,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-20,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-23,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-05,2021,8,830,2.615,1.597,802.35
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-06,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-14,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-21,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-08-31,2021,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-11,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-19,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-22,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-23,2021,9,830,2.615,2.615,829.95
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-30,2021,9,830,2.615,2.613,829.95
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-01,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-03,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-09,2021,9,830,2.615,2.444,825.8
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-17,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-24,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-25,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-02,2021,9,830,2.615,2.271,821.6
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-07,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-08,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-14,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-15,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-16,2021,9,830,2.615,2.576,828.9
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-28,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-04,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-06,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-10,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-13,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-20,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-21,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-26,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-05,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-12,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-18,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-27,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-09-29,2021,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-08,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-15,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-18,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-21,2021,10,830,2.615,2.52,827.65
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-27,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-30,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-04,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-05,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-13,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-16,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-17,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-20,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-28,2021,10,830,2.615,2.388,824.45
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-31,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-01,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-12,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-19,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-23,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-02,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-10,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-11,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-29,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-03,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-06,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-07,2021,10,830,2.615,2.611,829.7
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-09,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-14,2021,10,830,2.615,2.578,828.95
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-22,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-24,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-25,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-10-26,2021,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-10,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-11,2021,11,830,2.615,2.297,822.25
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-13,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-14,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-15,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-19,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-21,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-30,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-01,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-03,2021,11,830,2.615,2.315,822.65
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-04,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-07,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-08,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-09,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-16,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-17,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-23,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-24,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-02,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-20,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-25,2021,11,830,2.615,2.222,820.45
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-26,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-12,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-18,2021,11,830,2.615,2.271,821.6
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-27,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-05,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-06,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-22,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-28,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-11-29,2021,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-04,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-07,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-08,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-13,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-14,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-25,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-28,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-05,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-06,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-09,2021,12,830,2.615,2.09,817.05
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-11,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-12,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-23,2021,12,830,2.615,1.944,813.15
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-24,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-03,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-19,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-20,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-21,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-31,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-01,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-02,2021,12,830,2.615,2.16,818.85
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-10,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-15,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-16,2021,12,830,2.615,2.02,815.2
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-18,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-22,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-27,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-30,2021,12,830,2.615,1.892,810.75
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-17,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-26,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2021-12-29,2021,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-06,2022,1,830,2.615,1.716,807.8
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-07,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-15,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-19,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-25,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-26,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-28,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-04,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-08,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-14,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-16,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-17,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-18,2022,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2022-01-29,2022,1,830,2.615,,
